Date,NASDAQ,SP500,DOW
09/09/05,2175.51,1241.48,10678.56
09/08/05,2166.03,1231.67,10595.93
09/07/05,2172.03,1236.36,10633.5
09/06/05,2166.86,1233.39,10589.24
09/02/05,2141.07,1218.02,10447.37
09/01/05,2147.9,1221.59,10459.63
08/31/05,2152.09,1220.33,10481.6
08/30/05,2129.76,1208.41,10412.82
08/29/05,2137.65,1212.28,10463.05
08/26/05,2120.77,1205.1,10397.29
08/25/05,2134.37,1212.39,10450.63
08/24/05,2128.91,1209.59,10434.87
08/23/05,2137.25,1217.57,10519.58
08/22/05,2141.41,1221.73,10569.89
08/19/05,2135.56,1219.71,10559.23
08/18/05,2136.08,1219.02,10554.93
08/17/05,2145.15,1220.24,10550.71
08/16/05,2137.06,1219.34,10513.45
08/15/05,2167.04,1233.87,10634.38
08/12/05,2156.9,1230.39,10600.31
08/11/05,2174.55,1237.81,10685.89
08/10/05,2157.81,1229.13,10594.41
08/09/05,2174.19,1231.38,10615.67
08/08/05,2164.39,1223.13,10536.93
08/05/05,2177.91,1226.42,10558.03
08/04/05,2191.32,1235.86,10610.1
08/03/05,2216.81,1245.04,10697.59
08/02/05,2218.15,1244.12,10683.74
08/01/05,2195.38,1235.35,10623.15
07/29/05,2184.83,1234.18,10640.91
07/28/05,2198.44,1243.72,10705.55
07/27/05,2186.22,1236.79,10637.09
07/26/05,2175.99,1231.16,10579.77
07/25/05,2166.74,1229.03,10596.48
07/22/05,2179.74,1233.68,10651.18
07/21/05,2178.6,1227.04,10627.77
07/20/05,2188.57,1235.2,10689.15
07/19/05,2173.18,1229.35,10646.56
07/18/05,2144.87,1221.13,10574.99
07/15/05,2156.78,1227.92,10640.83
07/14/05,2152.82,1226.5,10628.89
07/13/05,2144.11,1223.29,10557.39
07/12/05,2143.15,1222.21,10513.89
07/11/05,2135.43,1219.44,10519.72
07/08/05,2112.88,1211.86,10449.14
07/07/05,2075.66,1197.87,10302.29
07/06/05,2068.65,1194.94,10270.68
07/05/05,2078.75,1204.99,10371.8
07/01/05,2057.37,1194.44,10303.44
06/30/05,2056.96,1191.33,10274.97
06/29/05,2068.89,1199.85,10374.48
06/28/05,2069.89,1201.57,10405.63
06/27/05,2045.2,1190.69,10290.78
06/24/05,2053.27,1191.57,10297.84
06/23/05,2070.66,1200.73,10421.44
06/22/05,2092.03,1213.88,10587.93
06/21/05,2091.07,1213.61,10599.67
06/20/05,2088.13,1216.1,10609.11
06/17/05,2090.11,1216.96,10623.07
06/16/05,2089.15,1210.96,10578.65
06/15/05,2074.92,1206.58,10566.37
06/14/05,2069.04,1203.91,10547.57
06/13/05,2068.96,1200.82,10522.56
06/10/05,2063,1198.11,10512.63
06/09/05,2076.91,1200.93,10503.02
06/08/05,2060.18,1194.67,10476.86
06/07/05,2067.16,1197.26,10483.07
06/06/05,2075.76,1197.51,10467.03
06/03/05,2071.43,1196.02,10460.97
06/02/05,2097.8,1204.29,10553.49
06/01/05,2087.86,1202.27,10549.87
05/31/05,2068.22,1191.5,10467.48
05/27/05,2075.73,1198.78,10542.55
05/26/05,2071.24,1197.62,10537.6
05/25/05,2050.12,1190.01,10457.8
05/24/05,2061.62,1194.07,10503.68
05/23/05,2056.65,1193.86,10523.56
05/20/05,2046.42,1189.28,10471.91
05/19/05,2042.58,1191.08,10493.19
05/18/05,2030.65,1185.56,10464.45
05/17/05,2004.15,1173.8,10331.88
05/16/05,1994.43,1165.69,10252.29
05/13/05,1976.78,1154.05,10140.12
05/12/05,1963.88,1159.36,10189.48
05/11/05,1971.55,1171.11,10300.25
05/10/05,1962.77,1166.22,10281.11
05/09/05,1979.67,1178.84,10384.34
05/06/05,1967.35,1171.35,10345.4
05/05/05,1961.8,1172.63,10340.38
05/04/05,1962.23,1175.65,10384.64
05/03/05,1933.07,1161.17,10256.95
05/02/05,1928.65,1162.16,10251.7
04/29/05,1921.65,1156.85,10192.51
04/28/05,1904.18,1143.22,10070.37
04/27/05,1930.43,1156.38,10198.8
04/26/05,1927.44,1151.74,10151.13
04/25/05,1950.78,1162.1,10242.47
04/22/05,1932.19,1152.12,10157.71
04/21/05,1962.41,1159.95,10218.6
04/20/05,1913.76,1137.5,10012.36
04/19/05,1932.36,1152.78,10127.41
04/18/05,1912.92,1145.98,10071.25
04/15/05,1908.15,1142.62,10087.51
04/14/05,1946.71,1162.05,10278.75
04/13/05,1974.37,1173.79,10403.93
04/12/05,2005.4,1187.76,10507.97
04/11/05,1992.12,1181.21,10448.56
04/08/05,1999.35,1181.2,10461.34
04/07/05,2018.79,1191.14,10546.32
04/06/05,1999.14,1184.07,10486.02
04/05/05,1999.32,1181.39,10458.46
04/04/05,1991.07,1176.12,10421.14
04/01/05,1984.81,1172.92,10404.3
03/31/05,1999.23,1180.59,10503.76
03/30/05,2005.67,1181.41,10540.93
03/29/05,1973.88,1165.36,10405.7
03/28/05,1992.52,1174.28,10485.65
03/24/05,1991.06,1171.42,10442.87
03/23/05,1990.22,1172.53,10456.02
03/22/05,1989.34,1171.71,10470.51
03/21/05,2007.51,1183.78,10565.39
03/18/05,2007.79,1189.65,10629.67
03/17/05,2016.42,1190.21,10626.35
03/16/05,2015.75,1188.07,10633.07
03/15/05,2034.98,1197.75,10745.1
03/14/05,2051.04,1206.83,10804.51
03/11/05,2041.6,1200.08,10774.36
03/10/05,2059.72,1209.25,10851.51
03/09/05,2061.29,1207.01,10805.62
03/08/05,2073.55,1219.43,10912.62
03/07/05,2090.21,1225.31,10936.86
03/04/05,2070.61,1222.12,10940.55
03/03/05,2058.4,1210.47,10833.03
03/02/05,2067.5,1210.08,10811.97
03/01/05,2071.26,1210.41,10830
02/28/05,2051.72,1203.6,10766.23
02/25/05,2065.4,1211.37,10841.6
02/24/05,2051.7,1200.2,10748.79
02/23/05,2031.25,1190.8,10673.79
02/22/05,2030.32,1184.16,10611.2
02/18/05,2058.62,1201.59,10785.22
02/17/05,2061.34,1200.75,10754.26
02/16/05,2087.43,1210.34,10834.88
02/15/05,2089.21,1210.12,10837.32
02/14/05,2082.91,1206.14,10791.13
02/11/05,2076.66,1205.3,10796.01
02/10/05,2053.1,1197.01,10749.61
02/09/05,2052.55,1191.99,10664.11
02/08/05,2086.68,1202.3,10724.63
02/07/05,2082.03,1201.72,10715.76
02/04/05,2086.66,1203.03,10716.13
02/03/05,2057.64,1189.89,10593.1
02/02/05,2075.06,1193.19,10596.79
02/01/05,2068.7,1189.41,10551.94
01/31/05,2062.41,1181.27,10489.94
01/28/05,2035.83,1171.36,10427.2
01/27/05,2047.15,1174.55,10467.4
01/26/05,2046.09,1174.07,10498.59
01/25/05,2019.95,1168.41,10461.56
01/24/05,2008.7,1163.75,10368.61
01/21/05,2034.27,1167.87,10392.99
01/20/05,2045.88,1175.41,10471.47
01/19/05,2073.59,1184.63,10539.97
01/18/05,2106.04,1195.98,10628.79
01/14/05,2087.91,1184.52,10558
01/13/05,2070.56,1177.45,10505.83
01/12/05,2092.53,1187.7,10617.78
01/11/05,2079.62,1182.99,10556.22
01/10/05,2097.04,1190.25,10621.03
01/07/05,2088.61,1186.19,10603.96
01/06/05,2090,1187.89,10622.88
01/05/05,2091.24,1183.74,10597.83
01/04/05,2107.86,1188.05,10630.78
01/03/05,2152.15,1202.08,10729.43
12/31/04,2175.44,1211.92,10783.01
12/30/04,2178.34,1213.55,10800.3
12/29/04,2177,1213.45,10829.19
12/28/04,2177.19,1213.54,10854.54
12/27/04,2154.22,1204.92,10776.13
12/23/04,2160.62,1210.13,10827.12
12/22/04,2157.03,1209.57,10815.89
12/21/04,2150.91,1205.45,10759.43
12/20/04,2127.85,1194.65,10661.6
12/17/04,2135.2,1194.22,10649.92
12/16/04,2146.15,1203.21,10705.64
12/15/04,2162.55,1205.72,10691.45
12/14/04,2159.84,1203.38,10676.45
12/13/04,2148.5,1198.68,10638.32
12/10/04,2128.07,1188,10543.22
12/09/04,2129.01,1189.24,10552.82
12/08/04,2126.11,1182.81,10494.23
12/07/04,2114.66,1177.08,10440.58
12/06/04,2151.25,1190.25,10547.06
12/03/04,2147.96,1191.17,10592.21
12/02/04,2143.57,1190.33,10585.12
12/01/04,2138.23,1191.37,10590.22
11/30/04,2096.81,1173.82,10428.02
11/29/04,2106.87,1178.57,10475.9
11/26/04,2101.97,1182.65,10522.23
11/24/04,2102.54,1181.76,10520.31
11/23/04,2084.28,1176.94,10492.6
11/22/04,2085.19,1177.24,10489.42
11/19/04,2070.63,1170.34,10456.91
11/18/04,2104.28,1183.55,10572.55
11/17/04,2099.68,1181.94,10549.57
11/16/04,2078.62,1175.43,10487.65
11/15/04,2094.09,1183.81,10550.24
11/12/04,2085.34,1184.17,10539.01
11/11/04,2061.27,1173.48,10469.84
11/10/04,2034.56,1162.91,10385.48
11/09/04,2043.33,1164.08,10386.37
11/08/04,2039.25,1164.89,10391.31
11/05/04,2038.94,1166.17,10387.54
11/04/04,2023.63,1161.67,10314.76
11/03/04,2004.33,1143.2,10137.05
11/02/04,1984.79,1130.54,10035.73
11/01/04,1979.87,1130.51,10054.39
10/29/04,1974.99,1130.2,10027.47
10/28/04,1975.74,1127.44,10004.54
10/27/04,1969.99,1125.4,10002.03
10/26/04,1928.79,1111.09,9888.48
10/25/04,1914.04,1094.81,9749.99
10/22/04,1915.14,1095.74,9757.81
10/21/04,1953.62,1106.49,9865.76
10/20/04,1932.97,1103.66,9886.93
10/19/04,1922.9,1103.23,9897.62
10/18/04,1936.52,1114.02,9956.32
10/15/04,1911.5,1108.2,9933.38
10/14/04,1903.02,1103.29,9894.45
10/13/04,1920.53,1113.65,10002.33
10/12/04,1925.17,1121.84,10077.18
10/11/04,1928.76,1124.39,10081.97
10/08/04,1919.97,1122.14,10055.2
10/07/04,1948.52,1130.65,10125.4
10/06/04,1971.03,1142.05,10239.92
10/05/04,1955.5,1134.48,10177.68
10/04/04,1952.4,1135.17,10216.54
10/01/04,1942.2,1131.5,10192.65
09/30/04,1896.84,1114.58,10080.27
09/29/04,1893.94,1114.8,10136.24
09/28/04,1869.87,1110.06,10077.4
09/27/04,1859.88,1103.52,9988.54
09/24/04,1879.48,1110.11,10047.24
09/23/04,1886.43,1108.36,10038.9
09/22/04,1885.71,1113.56,10109.18
09/21/04,1921.18,1129.3,10244.93
09/20/04,1908.07,1122.2,10204.89
09/17/04,1910.09,1128.55,10284.46
09/16/04,1904.08,1123.5,10244.49
09/15/04,1896.52,1120.37,10231.36
09/14/04,1915.4,1128.33,10318.16
09/13/04,1910.38,1125.82,10314.76
09/10/04,1894.31,1123.92,10313.07
09/09/04,1869.65,1118.38,10289.1
09/08/04,1850.64,1116.27,10313.36
09/07/04,1858.56,1121.3,10342.79
09/03/04,1844.48,1113.63,10260.2
09/02/04,1873.43,1118.31,10290.28
09/01/04,1850.41,1105.91,10168.46
08/31/04,1838.1,1104.24,10173.92
08/30/04,1836.49,1099.15,10122.52
08/27/04,1862.09,1107.77,10195.01
08/26/04,1852.92,1105.09,10173.41
08/25/04,1860.72,1104.96,10181.74
08/24/04,1836.89,1096.19,10098.63
08/23/04,1838.7,1095.68,10073.05
08/20/04,1838.02,1098.35,10110.14
08/19/04,1819.89,1091.23,10040.82
08/18/04,1831.37,1095.17,10083.15
08/17/04,1795.25,1081.71,9972.83
08/16/04,1782.84,1079.34,9954.55
08/13/04,1757.22,1064.8,9825.35
08/12/04,1752.49,1063.23,9814.59
08/11/04,1782.42,1075.79,9938.32
08/10/04,1808.7,1079.04,9944.67
08/09/04,1774.64,1065.22,9814.66
08/06/04,1776.89,1063.97,9815.33
08/05/04,1821.63,1080.7,9963.03
08/04/04,1855.06,1098.63,10126.51
08/03/04,1859.42,1099.69,10120.24
08/02/04,1892.09,1106.62,10179.16
07/30/04,1887.36,1101.72,10139.71
07/29/04,1881.06,1100.43,10129.24
07/28/04,1858.26,1095.42,10117.07
07/27/04,1869.1,1094.83,10085.14
07/26/04,1839.02,1084.07,9961.92
07/23/04,1849.09,1086.2,9962.22
07/22/04,1889.06,1096.85,10050.33
07/21/04,1874.37,1093.88,10046.13
07/20/04,1917.07,1108.67,10149.07
07/19/04,1883.83,1100.9,10094.06
07/16/04,1883.15,1101.39,10139.78
07/15/04,1912.71,1106.69,10163.16
07/14/04,1914.88,1111.47,10208.8
07/13/04,1931.66,1115.14,10247.59
07/12/04,1936.92,1114.35,10238.22
07/09/04,1946.33,1112.81,10213.22
07/08/04,1935.32,1109.11,10171.56
07/07/04,1966.08,1118.33,10240.29
07/06/04,1963.43,1116.21,10219.34
07/02/04,2006.66,1125.38,10282.83
07/01/04,2015.55,1128.94,10334.16
06/30/04,2047.79,1140.84,10435.48
06/29/04,2034.93,1136.2,10413.43
06/28/04,2019.82,1133.35,10357.09
06/25/04,2025.47,1134.43,10371.84
06/24/04,2015.57,1140.65,10443.81
06/23/04,2020.98,1144.06,10479.57
06/22/04,1994.15,1134.41,10395.07
06/21/04,1974.38,1130.3,10371.47
06/18/04,1986.73,1135.02,10416.41
06/17/04,1983.67,1132.05,10377.52
06/16/04,1998.23,1133.56,10379.58
06/15/04,1995.6,1132.01,10380.43
06/14/04,1969.99,1125.29,10334.73
06/10/04,1999.87,1136.47,10410.1
06/09/04,1990.61,1131.33,10368.44
06/08/04,2023.53,1142.18,10432.52
06/07/04,2020.62,1140.42,10391.08
06/04/04,1978.63,1122.5,10242.82
06/03/04,1960.27,1116.64,10195.91
06/02/04,1988.98,1124.99,10262.97
06/01/04,1990.78,1121.2,10202.65
05/28/04,1986.74,1120.68,10188.45
05/27/04,1984.5,1121.28,10205.2
05/26/04,1976.15,1114.94,10109.89
05/25/04,1964.65,1113.05,10117.62
05/24/04,1922.98,1095.41,9958.43
05/21/04,1912.09,1093.56,9966.74
05/20/04,1896.59,1089.19,9937.64
05/19/04,1898.17,1088.68,9937.71
05/18/04,1897.82,1091.49,9968.51
05/17/04,1876.64,1084.1,9906.91
05/14/04,1904.25,1095.7,10012.87
05/13/04,1926.03,1096.44,10010.74
05/12/04,1925.59,1097.28,10045.16
05/11/04,1931.35,1095.45,10019.47
05/10/04,1896.07,1087.12,9990.02
05/07/04,1917.96,1098.7,10117.34
05/06/04,1937.74,1113.99,10241.26
05/05/04,1957.26,1121.53,10310.95
05/04/04,1950.48,1119.55,10317.2
05/03/04,1938.72,1117.49,10314
04/30/04,1920.15,1107.3,10225.57
04/29/04,1958.78,1113.89,10272.27
04/28/04,1989.54,1122.41,10342.6
04/27/04,2032.53,1138.11,10478.16
04/26/04,2036.77,1135.53,10444.73
04/23/04,2049.77,1140.6,10472.84
04/22/04,2032.91,1139.93,10461.2
04/21/04,1995.63,1124.09,10317.27
04/20/04,1978.63,1118.15,10314.5
04/19/04,2020.43,1135.82,10437.85
04/16/04,1995.74,1134.61,10451.97
04/15/04,2002.17,1128.84,10397.46
04/14/04,2024.85,1128.17,10377.95
04/13/04,2030.08,1129.44,10381.28
04/12/04,2065.48,1145.2,10515.56
04/08/04,2052.88,1139.32,10442.03
04/07/04,2050.24,1140.53,10480.15
04/06/04,2059.9,1148.16,10570.81
04/05/04,2079.12,1150.57,10558.37
04/02/04,2057.17,1141.81,10470.59
04/01/04,2015.01,1132.17,10373.33
03/31/04,1994.22,1126.21,10357.7
03/30/04,2000.63,1127,10381.7
03/29/04,1992.57,1122.47,10329.63
03/26/04,1960.02,1108.06,10212.97
03/25/04,1967.17,1109.19,10218.82
03/24/04,1909.48,1091.33,10048.23
03/23/04,1901.8,1093.95,10063.64
03/22/04,1909.9,1095.4,10064.75
03/19/04,1940.47,1109.78,10186.6
03/18/04,1962.44,1122.32,10295.78
03/17/04,1976.76,1123.75,10300.3
03/16/04,1943.09,1110.7,10184.67
03/15/04,1939.2,1104.49,10102.89
03/12/04,1984.73,1120.57,10240.08
03/11/04,1943.89,1106.78,10128.38
03/10/04,1964.15,1123.89,10296.89
03/09/04,1995.16,1140.58,10456.96
03/08/04,2008.78,1147.21,10529.48
03/05/04,2047.63,1156.87,10595.55
03/04/04,2055.11,1154.88,10588
03/03/04,2033.36,1151.04,10593.11
03/02/04,2039.65,1149.1,10591.48
03/01/04,2057.8,1155.96,10678.14
02/27/04,2029.82,1144.94,10583.92
02/26/04,2032.57,1144.91,10580.14
02/25/04,2022.98,1143.67,10601.62
02/24/04,2005.44,1139.09,10566.37
02/23/04,2007.52,1140.99,10609.62
02/20/04,2037.93,1144.11,10619.03
02/19/04,2045.96,1147.06,10664.73
02/18/04,2076.47,1151.82,10671.99
02/17/04,2080.35,1156.99,10714.88
02/13/04,2053.56,1145.81,10627.85
02/12/04,2073.61,1152.11,10694.07
02/11/04,2089.66,1157.76,10737.7
02/10/04,2075.33,1145.54,10613.85
02/09/04,2060.57,1139.81,10579.03
02/06/04,2064.01,1142.76,10593.03
02/05/04,2019.56,1128.59,10495.55
02/04/04,2014.14,1126.52,10470.74
02/03/04,2066.21,1136.03,10505.18
02/02/04,2063.15,1135.26,10499.18
01/30/04,2066.15,1131.13,10488.07
01/29/04,2068.23,1134.11,10510.29
01/28/04,2077.37,1128.48,10468.37
01/27/04,2116.04,1144.05,10609.92
01/26/04,2153.83,1155.37,10702.51
01/23/04,2123.87,1141.55,10568.29
01/22/04,2119.01,1143.94,10623.18
01/21/04,2142.45,1147.62,10623.62
01/20/04,2147.98,1138.77,10528.66
01/16/04,2140.46,1139.83,10600.51
01/15/04,2109.08,1132.05,10553.85
01/14/04,2111.13,1130.52,10538.37
01/13/04,2096.44,1121.22,10427.18
01/12/04,2111.78,1127.23,10485.18
01/09/04,2086.92,1121.86,10458.89
01/08/04,2100.25,1131.92,10592.44
01/07/04,2077.68,1126.33,10529.03
01/06/04,2057.37,1123.67,10538.66
01/05/04,2047.36,1122.22,10544.07
01/02/04,2006.68,1108.48,10409.85
12/31/03,2003.37,1111.92,10453.92
12/30/03,2009.88,1109.64,10425.04
12/29/03,2006.48,1109.48,10450
12/26/03,1973.14,1095.89,10324.67
12/24/03,1969.23,1094.04,10305.19
12/23/03,1974.78,1096.02,10341.26
12/22/03,1955.8,1092.94,10338
12/19/03,1951.02,1088.67,10278.22
12/18/03,1956.18,1089.18,10248.08
12/17/03,1921.33,1076.48,10145.26
12/16/03,1924.29,1075.13,10129.56
12/15/03,1918.26,1068.04,10022.82
12/12/03,1949,1074.14,10042.16
12/11/03,1942.32,1071.21,10008.16
12/10/03,1904.65,1059.05,9921.86
12/09/03,1908.32,1060.18,9923.42
12/08/03,1948.85,1069.3,9965.27
12/05/03,1937.82,1061.5,9862.68
12/04/03,1968.8,1069.72,9930.82
12/03/03,1960.25,1064.73,9873.42
12/02/03,1980.07,1066.62,9853.64
12/01/03,1989.82,1070.12,9899.05
11/28/03,1960.26,1058.2,9782.46
11/26/03,1953.31,1058.45,9779.57
11/25/03,1943.04,1053.89,9763.94
11/24/03,1947.14,1052.08,9747.79
11/21/03,1893.88,1035.28,9628.53
11/20/03,1881.92,1033.65,9619.42
11/19/03,1899.65,1042.44,9690.46
11/18/03,1881.75,1034.15,9624.16
11/17/03,1909.61,1043.63,9710.83
11/14/03,1930.26,1050.35,9768.68
11/13/03,1967.35,1058.41,9837.94
11/12/03,1973.11,1058.56,9848.83
11/11/03,1930.75,1046.57,9737.79
11/10/03,1941.64,1047.11,9756.53
11/07/03,1970.74,1053.21,9809.79
11/06/03,1976.37,1058.05,9856.97
11/05/03,1959.37,1051.81,9820.83
11/04/03,1957.96,1053.25,9838.83
11/03/03,1967.7,1059.02,9858.46
10/31/03,1932.21,1050.71,9801.12
10/30/03,1932.69,1046.94,9786.61
10/29/03,1936.56,1048.11,9774.53
10/28/03,1932.26,1046.79,9748.31
10/27/03,1882.91,1031.13,9608.16
10/24/03,1865.59,1028.91,9582.46
10/23/03,1885.51,1033.77,9613.13
10/22/03,1898.07,1030.36,9598.24
10/21/03,1940.9,1046.03,9747.64
10/20/03,1925.14,1044.68,9777.94
10/17/03,1912.36,1039.32,9721.79
10/16/03,1950.14,1050.07,9791.72
10/15/03,1939.1,1046.76,9803.05
10/14/03,1943.19,1049.48,9812.98
10/13/03,1933.53,1045.35,9764.38
10/10/03,1915.31,1038.06,9674.68
10/09/03,1911.9,1038.73,9680.01
10/08/03,1893.78,1033.78,9630.9
10/07/03,1907.85,1039.25,9654.61
10/06/03,1893.46,1034.35,9594.98
10/03/03,1880.57,1029.85,9572.31
10/02/03,1836.22,1020.24,9487.8
10/01/03,1832.25,1018.22,9469.2
09/30/03,1786.94,995.97,9275.06
09/29/03,1824.56,1006.58,9380.24
09/26/03,1792.07,996.85,9313.08
09/25/03,1817.24,1003.27,9343.96
09/24/03,1843.7,1009.38,9425.51
09/23/03,1901.72,1029.03,9576.04
09/22/03,1874.62,1022.82,9535.41
09/19/03,1905.7,1036.3,9644.82
09/18/03,1909.55,1039.58,9659.13
09/17/03,1883.1,1025.97,9545.65
09/16/03,1887.25,1029.32,9567.34
09/15/03,1845.7,1014.81,9448.81
09/12/03,1855.03,1018.63,9471.55
09/11/03,1846.09,1016.42,9459.76
09/10/03,1823.81,1010.92,9420.46
09/09/03,1873.43,1023.17,9507.2
09/08/03,1888.62,1031.64,9586.29
09/05/03,1858.24,1021.39,9503.34
09/04/03,1868.97,1027.97,9587.9
09/03/03,1852.9,1026.27,9568.46
09/02/03,1841.48,1021.99,9523.27
08/29/03,1810.45,1008.01,9415.82
08/28/03,1800.18,1002.84,9374.21
08/27/03,1782.13,996.79,9333.79
08/26/03,1770.65,996.73,9340.45
08/25/03,1764.31,993.71,9317.64
08/22/03,1765.32,993.06,9348.87
08/21/03,1777.55,1003.27,9423.68
08/20/03,1760.54,1000.3,9397.51
08/19/03,1761.11,1002.35,9428.9
08/18/03,1739.49,999.74,9412.45
08/15/03,1702.01,990.67,9321.69
08/14/03,1700.34,990.51,9310.56
08/13/03,1686.61,984.03,9271.76
08/12/03,1687.01,990.35,9310.06
08/11/03,1661.51,980.59,9217.35
08/08/03,1644.03,977.59,9191.09
08/07/03,1652.18,974.12,9126.45
08/06/03,1652.68,967.08,9061.74
08/05/03,1673.5,965.46,9036.32
08/04/03,1714.06,982.82,9186.04
08/01/03,1715.62,980.15,9153.97
07/31/03,1735.02,990.31,9233.8
07/30/03,1720.91,987.49,9200.05
07/29/03,1731.37,989.28,9204.46
07/28/03,1735.36,996.52,9266.51
07/25/03,1722.85,998.68,9284.57
07/24/03,1701.42,981.6,9112.51
07/23/03,1719.18,988.61,9194.24
07/22/03,1706.1,988.11,9158.45
07/21/03,1681.41,978.8,9096.69
07/18/03,1708.5,993.32,9188.15
07/17/03,1698.02,981.73,9050.82
07/16/03,1747.97,994,9094.59
07/15/03,1753.21,1000.42,9128.97
07/14/03,1754.82,1003.86,9177.15
07/11/03,1733.93,998.14,9119.59
07/10/03,1715.86,988.7,9036.04
07/09/03,1747.46,1002.21,9156.21
07/08/03,1746.46,1007.84,9223.09
07/07/03,1720.71,1004.42,9216.79
07/03/03,1663.46,985.7,9070.21
07/02/03,1678.73,993.75,9142.84
07/01/03,1640.13,982.32,9040.95
06/30/03,1622.8,974.5,8985.44
06/27/03,1625.26,976.22,8989.05
06/26/03,1634.01,985.82,9079.04
06/25/03,1602.66,975.32,9011.53
06/24/03,1605.61,983.45,9109.85
06/23/03,1610.75,981.64,9072.95
06/20/03,1644.72,995.69,9200.75
06/19/03,1648.64,994.7,9179.53
06/18/03,1677.14,1010.09,9293.8
06/17/03,1668.44,1011.66,9323.02
06/16/03,1666.58,1010.74,9318.96
06/13/03,1626.49,988.61,9117.12
06/12/03,1653.62,998.51,9196.55
06/11/03,1646.02,997.48,9183.22
06/10/03,1627.67,984.84,9054.89
06/09/03,1603.97,975.93,8980
06/06/03,1627.42,987.76,9062.79
06/05/03,1646.01,990.14,9041.3
06/04/03,1634.65,986.24,9038.98
06/03/03,1603.56,971.56,8922.95
06/02/03,1590.75,967,8897.81
05/30/03,1595.91,963.59,8850.26
05/29/03,1574.95,949.64,8711.18
05/28/03,1563.24,953.22,8793.12
05/27/03,1556.69,951.48,8781.35
05/23/03,1510.09,933.22,8601.38
05/22/03,1507.55,931.87,8594.02
05/21/03,1489.87,923.42,8516.43
05/20/03,1491.09,919.73,8491.36
05/19/03,1492.77,920.77,8493.39
05/16/03,1538.53,944.3,8678.97
05/15/03,1551.38,946.67,8713.14
05/14/03,1534.9,939.28,8647.82
05/13/03,1539.68,942.3,8679.25
05/12/03,1541.4,945.11,8726.73
05/09/03,1520.15,933.41,8604.6
05/08/03,1489.69,920.27,8491.22
05/07/03,1506.76,929.62,8560.63
05/06/03,1523.71,934.39,8588.36
05/05/03,1504.04,926.55,8531.57
05/02/03,1502.88,930.08,8582.68
05/01/03,1472.56,916.3,8454.25
04/30/03,1464.31,916.92,8480.09
04/29/03,1471.3,917.84,8502.99
04/28/03,1462.24,914.84,8471.61
04/25/03,1434.54,898.81,8306.35
04/24/03,1457.23,911.43,8440.04
04/23/03,1466.16,919.02,8515.66
04/22/03,1451.36,911.37,8484.99
04/21/03,1424.37,892.01,8328.9
04/17/03,1425.5,893.58,8337.65
04/16/03,1394.72,879.91,8257.61
04/15/03,1391.01,890.81,8402.36
04/14/03,1384.95,885.23,8351.1
04/11/03,1358.85,868.3,8203.41
04/10/03,1365.61,871.58,8221.33
04/09/03,1356.74,865.99,8197.94
04/08/03,1382.94,878.29,8298.92
04/07/03,1389.51,879.93,8300.41
04/04/03,1383.51,878.85,8277.15
04/03/03,1396.58,876.45,8240.38
04/02/03,1396.72,880.9,8285.06
04/01/03,1348.3,858.48,8069.86
03/31/03,1341.17,848.18,7992.13
03/28/03,1369.6,863.5,8145.77
03/27/03,1384.25,868.52,8201.45
03/26/03,1387.45,869.95,8229.88
03/25/03,1391.01,874.74,8280.23
03/24/03,1369.78,864.23,8214.68
03/21/03,1421.84,895.79,8521.97
03/20/03,1402.77,875.67,8286.6
03/19/03,1397.07,874.02,8265.45
03/18/03,1400.55,866.45,8194.23
03/17/03,1392.27,862.79,8141.92
03/14/03,1340.33,833.27,7859.71
03/13/03,1340.77,831.9,7821.75
03/12/03,1279.24,804.19,7552.07
03/11/03,1271.47,800.73,7524.06
03/10/03,1278.37,807.48,7568.18
03/07/03,1305.29,828.89,7740.03
03/06/03,1302.89,822.1,7673.99
03/05/03,1314.4,829.85,7775.6
03/04/03,1307.77,821.99,7704.87
03/03/03,1320.29,834.81,7837.86
02/28/03,1337.52,841.15,7891.08
02/27/03,1323.94,837.28,7884.99
02/26/03,1303.68,827.55,7806.98
02/25/03,1328.98,838.57,7909.5
02/24/03,1322.38,832.58,7858.24
02/21/03,1349.02,848.17,8018.11
02/20/03,1331.23,837.1,7914.96
02/19/03,1334.32,845.13,8000.6
02/18/03,1346.54,851.17,8041.15
02/14/03,1310.17,834.89,7908.8
02/13/03,1277.44,817.37,7749.87
02/12/03,1278.97,818.68,7758.17
02/11/03,1295.46,829.2,7843.11
02/10/03,1296.68,835.97,7920.11
02/07/03,1282.47,829.69,7864.23
02/06/03,1301.73,838.15,7929.3
02/05/03,1301.5,843.59,7985.18
02/04/03,1306.15,848.2,8013.29
02/03/03,1323.79,860.32,8109.82
01/31/03,1320.91,855.7,8053.81
01/30/03,1322.35,844.61,7945.13
01/29/03,1358.06,864.36,8110.71
01/28/03,1342.18,858.54,8088.84
01/27/03,1325.27,847.48,7989.56
01/24/03,1342.14,861.4,8131.01
01/23/03,1388.27,887.34,8369.47
01/22/03,1359.48,878.36,8318.73
01/21/03,1364.25,887.62,8442.9
01/17/03,1376.19,901.78,8586.74
01/16/03,1423.75,914.6,8697.87
01/15/03,1438.8,918.22,8723.18
01/14/03,1460.99,931.66,8842.62
01/13/03,1446.04,926.26,8785.98
01/10/03,1447.72,927.57,8784.89
01/09/03,1438.46,927.58,8776.18
01/08/03,1401.07,909.93,8595.31
